path,locale,page_family,status_code,index_noindex,canonical,title,meta_description,h1,word_count,internal_inlinks,app_store_cta_present,answer_block_present,safety_block_present,screenshots_present,json_ld_present,hreflang_cluster_status,sitemap_included,recommendation
/tr/glp1-weight-dose-symptom-tracker.html,tr,commercial,200,index,https://www.glpzy.app/tr/glp1-weight-dose-symptom-tracker.html,"GLP-1 rutininiz, karmaşa olmadan düzenli | GLPzy","Kişisel inceleme için dozları, kiloyu, belirtileri, iştahı, fotoğrafları, hatırlatıcıları ve Apple Health bağlamını tek bir özel uygulamada kaydedin.","GLP-1 rutininiz, karmaşa olmadan düzenli.",539,54,yes,no,no,1,no,108 alternates,yes,index
/tr/,tr,home,200,index,https://www.glpzy.app/tr/index.html,"GLP-1 rutininiz, karmaşa olmadan düzenli | GLPzy","Kişisel inceleme için dozları, kiloyu, belirtileri, iştahı, fotoğrafları, hatırlatıcıları ve Apple Health bağlamını tek bir özel uygulamada kaydedin.","GLP-1 rutininiz, karmaşa olmadan düzenli.",788,137,yes,no,no,1,yes,108 alternates,yes,index
/tr/local-first-private-glp-tracker.html,tr,privacy,200,index,https://www.glpzy.app/tr/local-first-private-glp-tracker.html,Varsayılan olarak özel. Siz seçtiğinizde dışa aktarılabilir | GLPzy,"Dozları, ağırlığı, semptomları, hatırlatıcıları veya siparişleri takip etmek için herhangi bir hesaba gerek yoktur.",Varsayılan olarak özel. Siz seçtiğinizde dışa aktarılabilir.,466,54,yes,no,no,1,no,108 alternates,yes,index
/tr/medical-safety.html,tr,trust,200,index,https://www.glpzy.app/tr/medical-safety.html,Tıbbi güvenlik | GLPzy,"GLPzy olup bitenlerin daha net kaydını tutmanıza yardımcı olur. Teşhis etmez, reçete yazmaz veya dozunuzu seçmez.",Tıbbi güvenlik,654,78,yes,no,no,1,no,105 alternates,yes,index
/tr/methodology.html,tr,trust,200,index,https://www.glpzy.app/tr/methodology.html,Metodoloji | GLPzy,"Tahmini Maruz Kalma Trendi, kayıtlı doz zamanlamasını ve yalnızca kişisel takip için basitleştirilmiş bir emilim ve eliminasyon modelini kullanır.",Metodoloji,683,77,yes,no,no,1,no,108 alternates,yes,index
/tr/mounjaro-tracker-iphone.html,tr,medicine,200,index,https://www.glpzy.app/tr/mounjaro-tracker-iphone.html,Mounjaro — Dağınıklık olmadan hızlı kayıt | GLPzy,"Mounjaro: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Mounjaro,465,57,yes,no,no,1,no,108 alternates,yes,index
/tr/overview.html,tr,support,200,index,https://www.glpzy.app/tr/overview.html,GLPzy — Gizlilik politikası · Tıbbi güvenlik · Destek,"Destek kapsamını, gizlilik iletişim bilgilerini ve acil olmayan durum rehberliğini inceleyin.",GLPzy,410,54,yes,no,no,1,no,108 alternates,yes,index
/tr/ozempic-tracker-iphone.html,tr,commercial,200,index,https://www.glpzy.app/tr/ozempic-tracker-iphone.html,Ozempic — Dağınıklık olmadan hızlı kayıt | GLPzy,"Ozempic: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Ozempic,461,58,yes,no,no,1,no,105 alternates,yes,index
/tr/privacy.html,tr,privacy,200,index,https://www.glpzy.app/tr/privacy.html,Varsayılan olarak özel. Siz seçtiğinizde dışa aktarılabilir | GLPzy,"Dozları, ağırlığı, semptomları, hatırlatıcıları veya siparişleri takip etmek için herhangi bir hesaba gerek yoktur.",Varsayılan olarak özel. Siz seçtiğinizde dışa aktarılabilir.,466,113,yes,no,no,1,no,108 alternates,yes,index
/tr/rybelsus-tracker-iphone.html,tr,commercial,200,index,https://www.glpzy.app/tr/rybelsus-tracker-iphone.html,Rybelsus — Dağınıklık olmadan hızlı kayıt | GLPzy,"Rybelsus: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Rybelsus,454,58,yes,no,no,1,no,105 alternates,yes,index
/tr/saxenda-tracker-iphone.html,tr,commercial,200,index,https://www.glpzy.app/tr/saxenda-tracker-iphone.html,Saxenda — Dağınıklık olmadan hızlı kayıt | GLPzy,"Saxenda: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Saxenda,454,56,yes,no,no,1,no,105 alternates,yes,index
/tr/semaglutide-tracker-iphone.html,tr,medicine,200,index,https://www.glpzy.app/tr/semaglutide-tracker-iphone.html,Semaglutide — Dağınıklık olmadan hızlı kayıt | GLPzy,"Semaglutide: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Semaglutide,464,60,yes,no,no,1,no,108 alternates,yes,index
/tr/support.html,tr,support,200,index,https://www.glpzy.app/tr/support.html,Destek | GLPzy,"Destek kapsamını, gizlilik iletişim bilgilerini ve acil olmayan durum rehberliğini inceleyin.",Destek,431,100,yes,no,no,1,no,108 alternates,yes,index
/tr/terms.html,tr,support,200,index,https://www.glpzy.app/tr/terms.html,Kullanım şartları | GLPzy,"Fiyatlandırma, fatura dönemi ve tüm tanıtım teklif ayrıntıları satın almadan önce App Store hesabınızda gösterilir. App Store ayarlarında yönetin veya iptal edin.",Kullanım şartları,475,77,yes,no,no,1,no,108 alternates,yes,index
/tr/tirzepatide-tracker-iphone.html,tr,medicine,200,index,https://www.glpzy.app/tr/tirzepatide-tracker-iphone.html,Tirzepatide — Dağınıklık olmadan hızlı kayıt | GLPzy,"Tirzepatide: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Tirzepatide,470,59,yes,no,no,1,no,108 alternates,yes,index
/tr/trulicity-tracker-iphone.html,tr,commercial,200,index,https://www.glpzy.app/tr/trulicity-tracker-iphone.html,Trulicity — Dağınıklık olmadan hızlı kayıt | GLPzy,"Trulicity: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Trulicity,454,55,yes,no,no,1,no,105 alternates,yes,index
/tr/victoza-tracker-iphone.html,tr,commercial,200,index,https://www.glpzy.app/tr/victoza-tracker-iphone.html,Victoza — Dağınıklık olmadan hızlı kayıt | GLPzy,"Victoza: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Victoza,454,56,yes,no,no,1,no,105 alternates,yes,index
/tr/wegovy-tracker-iphone.html,tr,medicine,200,index,https://www.glpzy.app/tr/wegovy-tracker-iphone.html,Wegovy — Dağınıklık olmadan hızlı kayıt | GLPzy,"Wegovy: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Wegovy,464,58,yes,no,no,1,no,108 alternates,yes,index
/tr/zepbound-tracker-iphone.html,tr,medicine,200,index,https://www.glpzy.app/tr/zepbound-tracker-iphone.html,Zepbound — Dağınıklık olmadan hızlı kayıt | GLPzy,"Zepbound: Bu rutini doz geçmişi, kilo, belirtiler, iştah, fotoğraflar, hatırlatıcılar ve dışa aktarımlarla tek bir özel uygulamada takip edin.",Zepbound,476,57,yes,no,no,1,no,108 alternates,yes,index
/uk/apple-health-glp-tracker.html,uk,commercial,200,index,https://www.glpzy.app/uk/apple-health-glp-tracker.html,Контекст лише для читання з Apple Health | GLPzy,"Доступ до Apple Health необов’язковий і обмежений дозволами, які ви надаєте. GLPzy імпортує історію маси тіла та зріст, а потім зчитує підсумкові дані про склад тіла, сон, рух, тренування, калорії, білок і воду в режимі лише для читання. Нічого не написано назад.",Контекст лише для читання з Apple Health,534,54,yes,no,no,1,no,108 alternates,yes,index
/uk/compounded-glp-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/compounded-glp-tracker-iphone.html,Складений — Швидке ведення журналу без перешкод | GLPzy,"Складений: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Складений,479,56,yes,no,no,1,no,105 alternates,yes,index
/uk/custom-medication-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/custom-medication-tracker-iphone.html,Власний — Швидке ведення журналу без перешкод | GLPzy,"Власний: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Власний,487,58,yes,no,no,1,no,105 alternates,yes,index
/uk/data-rights.html,uk,privacy,200,index,https://www.glpzy.app/uk/data-rights.html,Історія експорту | GLPzy,"GLPzy спочатку створить локальну резервну копію безпеки, а потім замінить локальні записи на цьому пристрої.",Історія експорту,413,77,yes,no,no,1,no,108 alternates,yes,index
/uk/foundayo-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/foundayo-tracker-iphone.html,Foundayo — Швидке ведення журналу без перешкод | GLPzy,"Foundayo: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Foundayo,469,55,yes,no,no,1,no,105 alternates,yes,index
/uk/glp1-weight-dose-symptom-tracker.html,uk,commercial,200,index,https://www.glpzy.app/uk/glp1-weight-dose-symptom-tracker.html,"Ваша рутина GLP-1, впорядкована без зайвого безладу | GLPzy","Записуйте дози, вагу, симптоми, апетит, фото, нагадування та контекст Apple Health в одному приватному застосунку для особистого перегляду.","Ваша рутина GLP-1, впорядкована без зайвого безладу.",567,54,yes,no,no,1,no,108 alternates,yes,index
/uk/,uk,home,200,index,https://www.glpzy.app/uk/index.html,"Ваша рутина GLP-1, впорядкована без зайвого безладу | GLPzy","Записуйте дози, вагу, симптоми, апетит, фото, нагадування та контекст Apple Health в одному приватному застосунку для особистого перегляду.","Ваша рутина GLP-1, впорядкована без зайвого безладу.",810,137,yes,no,no,1,yes,108 alternates,yes,index
/uk/local-first-private-glp-tracker.html,uk,privacy,200,index,https://www.glpzy.app/uk/local-first-private-glp-tracker.html,"Приватно за замовчуванням. Експортується, коли ви обираєте | GLPzy","Для відстеження доз, ваги, симптомів, нагадувань або замовлень обліковий запис не потрібен.","Приватно за замовчуванням. Експортується, коли ви обираєте.",488,54,yes,no,no,1,no,108 alternates,yes,index
/uk/medical-safety.html,uk,trust,200,index,https://www.glpzy.app/uk/medical-safety.html,Медична безпека | GLPzy,"GLPzy допомагає точніше записувати те, що сталося. Він не діагностує, не призначає та не вибирає вашу дозу.",Медична безпека,698,78,yes,no,no,1,no,105 alternates,yes,index
/uk/methodology.html,uk,trust,200,index,https://www.glpzy.app/uk/methodology.html,Методологія | GLPzy,"Тенденція очікуваного опромінення використовує зареєстрований час дози, а також спрощену модель поглинання та елімінації лише для особистого відстеження.",Методологія,723,77,yes,no,no,1,no,108 alternates,yes,index
/uk/mounjaro-tracker-iphone.html,uk,medicine,200,index,https://www.glpzy.app/uk/mounjaro-tracker-iphone.html,Mounjaro — Швидке ведення журналу без перешкод | GLPzy,"Mounjaro: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Mounjaro,479,57,yes,no,no,1,no,108 alternates,yes,index
/uk/overview.html,uk,support,200,index,https://www.glpzy.app/uk/overview.html,GLPzy — Політика конфіденційності · Медична безпека · Підтримка,"Перегляньте обсяг підтримки, контакти щодо конфіденційності та вказівки щодо ненадзвичайних ситуацій.",GLPzy,427,54,yes,no,no,1,no,108 alternates,yes,index
/uk/ozempic-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/ozempic-tracker-iphone.html,Ozempic — Швидке ведення журналу без перешкод | GLPzy,"Ozempic: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Ozempic,476,58,yes,no,no,1,no,105 alternates,yes,index
/uk/privacy.html,uk,privacy,200,index,https://www.glpzy.app/uk/privacy.html,"Приватно за замовчуванням. Експортується, коли ви обираєте | GLPzy","Для відстеження доз, ваги, симптомів, нагадувань або замовлень обліковий запис не потрібен.","Приватно за замовчуванням. Експортується, коли ви обираєте.",488,113,yes,no,no,1,no,108 alternates,yes,index
/uk/rybelsus-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/rybelsus-tracker-iphone.html,Rybelsus — Швидке ведення журналу без перешкод | GLPzy,"Rybelsus: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Rybelsus,471,58,yes,no,no,1,no,105 alternates,yes,index
/uk/saxenda-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/saxenda-tracker-iphone.html,Saxenda — Швидке ведення журналу без перешкод | GLPzy,"Saxenda: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Saxenda,470,56,yes,no,no,1,no,105 alternates,yes,index
/uk/semaglutide-tracker-iphone.html,uk,medicine,200,index,https://www.glpzy.app/uk/semaglutide-tracker-iphone.html,Semaglutide — Швидке ведення журналу без перешкод | GLPzy,"Semaglutide: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Semaglutide,479,60,yes,no,no,1,no,108 alternates,yes,index
/uk/support.html,uk,support,200,index,https://www.glpzy.app/uk/support.html,Підтримка | GLPzy,"Перегляньте обсяг підтримки, контакти щодо конфіденційності та вказівки щодо ненадзвичайних ситуацій.",Підтримка,458,100,yes,no,no,1,no,108 alternates,yes,index
/uk/terms.html,uk,support,200,index,https://www.glpzy.app/uk/terms.html,Умови використання | GLPzy,"Ціни, розрахунковий період і будь-які деталі вступної пропозиції відображаються у вашому обліковому записі App Store перед покупкою. Керуйте або скасуйте в налаштуваннях App Store.",Умови використання,507,77,yes,no,no,1,no,108 alternates,yes,index
/uk/tirzepatide-tracker-iphone.html,uk,medicine,200,index,https://www.glpzy.app/uk/tirzepatide-tracker-iphone.html,Tirzepatide — Швидке ведення журналу без перешкод | GLPzy,"Tirzepatide: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Tirzepatide,483,59,yes,no,no,1,no,108 alternates,yes,index
/uk/trulicity-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/trulicity-tracker-iphone.html,Trulicity — Швидке ведення журналу без перешкод | GLPzy,"Trulicity: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Trulicity,470,55,yes,no,no,1,no,105 alternates,yes,index
/uk/victoza-tracker-iphone.html,uk,commercial,200,index,https://www.glpzy.app/uk/victoza-tracker-iphone.html,Victoza — Швидке ведення журналу без перешкод | GLPzy,"Victoza: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Victoza,470,56,yes,no,no,1,no,105 alternates,yes,index
/uk/wegovy-tracker-iphone.html,uk,medicine,200,index,https://www.glpzy.app/uk/wegovy-tracker-iphone.html,Wegovy — Швидке ведення журналу без перешкод | GLPzy,"Wegovy: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Wegovy,479,58,yes,no,no,1,no,108 alternates,yes,index
/uk/zepbound-tracker-iphone.html,uk,medicine,200,index,https://www.glpzy.app/uk/zepbound-tracker-iphone.html,Zepbound — Швидке ведення журналу без перешкод | GLPzy,"Zepbound: Відстежуйте цю рутину з історією доз, вагою, симптомами, апетитом, фото, нагадуваннями та експортами в одному приватному застосунку.",Zepbound,489,57,yes,no,no,1,no,108 alternates,yes,index
/ur/apple-health-glp-tracker.html,ur,commercial,200,index,https://www.glpzy.app/ur/apple-health-glp-tracker.html,Apple Health سے صرف پڑھنے کے لیے سیاق و سباق | GLPzy,Apple Health رسائی اختیاری ہے اور ان اجازتوں تک محدود ہے جو آپ دیتے ہیں۔ GLPzy جسمانی وزن کی تاریخ اور قد درآمد کرتا ہے، پھر جسمانی ساخت، نیند، حرکت، ورزش، کیلوریز، پروٹین، اور پانی کے خلاصے صرف پڑھنے کے موڈ میں پڑھتا ہے۔ پیچھے کچھ نہیں لکھا۔,Apple Health سے صرف پڑھنے کے لیے سیاق و سباق,613,54,yes,no,no,1,no,108 alternates,yes,index
/ur/compounded-glp-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/compounded-glp-tracker-iphone.html,مرکب — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,مرکب: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,مرکب,555,56,yes,no,no,1,no,105 alternates,yes,index
/ur/custom-medication-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/custom-medication-tracker-iphone.html,حسب ضرورت — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,حسب ضرورت: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,حسب ضرورت,572,58,yes,no,no,1,no,105 alternates,yes,index
/ur/data-rights.html,ur,privacy,200,index,https://www.glpzy.app/ur/data-rights.html,ایکسپورٹ کی تاریخ | GLPzy,GLPzy پہلے مقامی حفاظتی بیک اپ بنائے گا، پھر اس ڈیوائس پر مقامی ریکارڈز کو تبدیل کرے گا۔,ایکسپورٹ کی تاریخ,482,77,yes,no,no,1,no,108 alternates,yes,index
/ur/foundayo-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/foundayo-tracker-iphone.html,Foundayo — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Foundayo: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Foundayo,544,55,yes,no,no,1,no,105 alternates,yes,index
/ur/glp1-weight-dose-symptom-tracker.html,ur,commercial,200,index,https://www.glpzy.app/ur/glp1-weight-dose-symptom-tracker.html,آپ کا GLP-1 معمول، بے ترتیبی کے بغیر منظم۔ | GLPzy,ذاتی جائزے کے لیے ایک نجی ایپ میں خوراکیں، وزن، علامات، بھوک، تصاویر، یاددہانیاں اور Apple Health کا سیاق ریکارڈ کریں۔,آپ کا GLP-1 معمول، بے ترتیبی کے بغیر منظم۔,668,54,yes,no,no,1,no,108 alternates,yes,index
/ur/,ur,home,200,index,https://www.glpzy.app/ur/index.html,آپ کا GLP-1 معمول، بے ترتیبی کے بغیر منظم۔ | GLPzy,ذاتی جائزے کے لیے ایک نجی ایپ میں خوراکیں، وزن، علامات، بھوک، تصاویر، یاددہانیاں اور Apple Health کا سیاق ریکارڈ کریں۔,آپ کا GLP-1 معمول، بے ترتیبی کے بغیر منظم۔,995,137,yes,no,no,1,yes,108 alternates,yes,index
/ur/local-first-private-glp-tracker.html,ur,privacy,200,index,https://www.glpzy.app/ur/local-first-private-glp-tracker.html,بطور ڈیفالٹ نجی۔ جب آپ چاہیں برآمد کے قابل۔ | GLPzy,خوراک، وزن، علامات، یاد دہانیوں، یا آرڈرز کو ٹریک کرنے کے لیے کسی اکاؤنٹ کی ضرورت نہیں ہے۔,بطور ڈیفالٹ نجی۔ جب آپ چاہیں برآمد کے قابل۔,573,54,yes,no,no,1,no,108 alternates,yes,index
/ur/medical-safety.html,ur,trust,200,index,https://www.glpzy.app/ur/medical-safety.html,طبی حفاظت | GLPzy,GLPzy کیا ہوا اس کا واضح ریکارڈ رکھنے میں آپ کی مدد کرتا ہے۔ یہ آپ کی خوراک کی تشخیص، تجویز یا انتخاب نہیں کرتا ہے۔,طبی حفاظت,896,78,yes,no,no,1,no,105 alternates,yes,index
/ur/methodology.html,ur,trust,200,index,https://www.glpzy.app/ur/methodology.html,طریقہ کار | GLPzy,تخمینہ شدہ ایکسپوژر ٹرینڈ لاگڈ ڈوز ٹائمنگ کے علاوہ صرف ذاتی ٹریکنگ کے لیے ایک آسان جذب اور خاتمے کا ماڈل استعمال کرتا ہے۔,طریقہ کار,932,77,yes,no,no,1,no,108 alternates,yes,index
/ur/mounjaro-tracker-iphone.html,ur,medicine,200,index,https://www.glpzy.app/ur/mounjaro-tracker-iphone.html,Mounjaro — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Mounjaro: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Mounjaro,557,57,yes,no,no,1,no,108 alternates,yes,index
/ur/overview.html,ur,support,200,index,https://www.glpzy.app/ur/overview.html,GLPzy — رازداری کی پالیسی · طبی حفاظت · حمایت,سپورٹ کے دائرہ کار، رازداری کے رابطوں، اور غیر ہنگامی رہنمائی کا جائزہ لیں۔,GLPzy,495,54,yes,no,no,1,no,108 alternates,yes,index
/ur/ozempic-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/ozempic-tracker-iphone.html,Ozempic — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Ozempic: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Ozempic,551,58,yes,no,no,1,no,105 alternates,yes,index
/ur/privacy.html,ur,privacy,200,index,https://www.glpzy.app/ur/privacy.html,بطور ڈیفالٹ نجی۔ جب آپ چاہیں برآمد کے قابل۔ | GLPzy,خوراک، وزن، علامات، یاد دہانیوں، یا آرڈرز کو ٹریک کرنے کے لیے کسی اکاؤنٹ کی ضرورت نہیں ہے۔,بطور ڈیفالٹ نجی۔ جب آپ چاہیں برآمد کے قابل۔,573,113,yes,no,no,1,no,108 alternates,yes,index
/ur/rybelsus-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/rybelsus-tracker-iphone.html,Rybelsus — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Rybelsus: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Rybelsus,545,58,yes,no,no,1,no,105 alternates,yes,index
/ur/saxenda-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/saxenda-tracker-iphone.html,Saxenda — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Saxenda: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Saxenda,542,56,yes,no,no,1,no,105 alternates,yes,index
/ur/semaglutide-tracker-iphone.html,ur,medicine,200,index,https://www.glpzy.app/ur/semaglutide-tracker-iphone.html,Semaglutide — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Semaglutide: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Semaglutide,557,60,yes,no,no,1,no,108 alternates,yes,index
/ur/support.html,ur,support,200,index,https://www.glpzy.app/ur/support.html,حمایت | GLPzy,سپورٹ کے دائرہ کار، رازداری کے رابطوں، اور غیر ہنگامی رہنمائی کا جائزہ لیں۔,حمایت,545,100,yes,no,no,1,no,108 alternates,yes,index
/ur/terms.html,ur,support,200,index,https://www.glpzy.app/ur/terms.html,استعمال کی شرائط | GLPzy,قیمتوں کا تعین، بلنگ کی مدت، اور کسی بھی تعارفی پیشکش کی تفصیلات خریداری سے پہلے آپ کے App Store اکاؤنٹ سے دکھائی جاتی ہیں۔ App Store ترتیبات میں نظم کریں یا منسوخ کریں۔,استعمال کی شرائط,627,77,yes,no,no,1,no,108 alternates,yes,index
/ur/tirzepatide-tracker-iphone.html,ur,medicine,200,index,https://www.glpzy.app/ur/tirzepatide-tracker-iphone.html,Tirzepatide — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Tirzepatide: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Tirzepatide,564,59,yes,no,no,1,no,108 alternates,yes,index
/ur/trulicity-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/trulicity-tracker-iphone.html,Trulicity — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Trulicity: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Trulicity,544,55,yes,no,no,1,no,105 alternates,yes,index
/ur/victoza-tracker-iphone.html,ur,commercial,200,index,https://www.glpzy.app/ur/victoza-tracker-iphone.html,Victoza — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Victoza: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Victoza,542,56,yes,no,no,1,no,105 alternates,yes,index
/ur/wegovy-tracker-iphone.html,ur,medicine,200,index,https://www.glpzy.app/ur/wegovy-tracker-iphone.html,Wegovy — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Wegovy: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Wegovy,557,58,yes,no,no,1,no,108 alternates,yes,index
/ur/zepbound-tracker-iphone.html,ur,medicine,200,index,https://www.glpzy.app/ur/zepbound-tracker-iphone.html,Zepbound — بے ترتیبی کے بغیر فوری لاگنگ۔ | GLPzy,Zepbound: ایک نجی ایپ میں خوراک کی تاریخ، وزن، علامات، بھوک، تصاویر، یاددہانیوں اور برآمدات کے ساتھ اس معمول کو ٹریک کریں۔,Zepbound,573,57,yes,no,no,1,no,108 alternates,yes,index
/vi/apple-health-glp-tracker.html,vi,commercial,200,index,https://www.glpzy.app/vi/apple-health-glp-tracker.html,Ngữ cảnh chỉ đọc từ Apple Health | GLPzy,"Quyền truy cập Apple Health là tùy chọn và được giới hạn ở các quyền bạn cấp. GLPzy nhập lịch sử cân nặng và chiều cao cơ thể, sau đó đọc tóm tắt thành phần cơ thể, giấc ngủ, vận động, tập luyện, lượng calo, protein và nước ở chế độ chỉ đọc. Không có gì được viết lại.",Ngữ cảnh chỉ đọc từ Apple Health,623,54,yes,no,no,1,no,108 alternates,yes,index
/vi/compounded-glp-tracker-iphone.html,vi,commercial,200,index,https://www.glpzy.app/vi/compounded-glp-tracker-iphone.html,"Pha chế — Ghi liều nhanh, gọn gàng | GLPzy","Pha chế: Theo dõi lịch trình này với lịch sử liều, cân nặng, triệu chứng, cảm giác thèm ăn, ảnh, lời nhắc và xuất dữ liệu trong một ứng dụng riêng tư.",Pha chế,623,56,yes,no,no,1,no,105 alternates,yes,index
